Username,CommentContent,Time,Location
·𝐘𝐅𝐞𝐥𝐢𝐱𝐨𝐰·,哇嗓音真的很棒,2月20日 21:37  ,广东
咪生的第一好姐姐,RTL102.5 听到的 很抓耳的声音,2月20日 02:51  ,波兰
风,安静,2月19日 18:44  ,广西
言川,如果是自己作曲的话，前途无量哦。,2月19日 15:35  ,福建
李菲力,被韩知城安利过来的，太好听了，有品,2月19日 11:40  ,江西
22,高音好牛,2月19日 10:48  ,黑龙江
就是沙漏⏳,欧美辑 O3 947,2月18日 22:49  ,河南
ChampagnePapi.,HongKong! Let’s go!,2月18日 21:00  ,江西
weirdCAT_Chan C,我找到了个我父母喜欢的女孩子感觉这是每个大家眼中好男孩的最终归宿,2月18日 20:13  ,江苏
Yaaaxx,beautiful things！,2月18日 19:06  ,湖北
LllEee,57直播来的,2月17日 23:23  ,湖北
sizzleX_7,you are the beautiful things of my life,2月17日 23:23  ,江苏
iamfinethankyou,下午被宋雨琦安利了 神曲,2月17日 21:44  ,浙江
喜欢八女士,总感觉副歌编曲可以再复杂一些？虽然现在也很爽就是,2月17日 17:42  ,江苏
lyy,火钳刘明,2月17日 17:30  ,四川
时倾.,jake宝宝,2月16日 21:51  ,四川
如乐,非常动人的粗犷高音，吼的我灵魂都要战栗了等我学会了就去ktv一展歌喉,2月16日 17:11  ,湖南
热干面火锅,啊啊啊啊啊啊好听,2月16日 10:43  ,湖北
橘粥,和你听同一首歌～,2月15日 22:31  ,山东
你父母有孩子了吗,"Your needs,my needs 2.0?",2月14日 23:57  ,陕西
Young Jvcki,b榜冲第二了,2月14日 14:45  ,黑龙江
哑,嗓音。。。,2月13日 16:37  ,广东
一块椎间盘,为啥没翻译,2月12日 22:29  ,甘肃
Siren,我以为这首歌在国内也很火,2月12日 17:49  ,四川
cinephile,今年billboard hot100前十竞争选手,2月12日 14:06  ,云南
音乐中的2种模式,确实好听，值得第一,2月11日 18:50  ,黑龙江
syu,火钳刘明,2月11日 09:14  ,浙江
peer pressure,之前看营养怪兽推荐过，纯粹的白人流行。,2月9日 10:26  ,未知
