Username,CommentContent,Time,Location
mine,再来这里叫的day6日冠周冠月冠断了aespa连冠永世不得翻身哈,9月7日 16:14  ,新疆
mine,#DAY6出道九周年快乐# ！,9月7日 16:12  ,新疆
mine,吃肉姐油饼食不食，天天来这叫，被蒸煮赶出房子了是不是,9月7日 16:11  ,新疆
WooBi,#DAY6出道九周年快乐# 都喜欢你们这么久了…,9月7日 14:38  ,江苏
Kobayashi,前奏很神,9月7日 14:36  ,湖南
.,到底知不知道什么叫真韩红🚬🫰 我们只是在这里没有营销，歌火人不火而已，名曲就是很多啊nh有谁是没听过6叔歌的,9月7日 14:30  ,辽宁
漩涡,其实我感觉这是6所有主打最普通的一首,9月7日 12:49  ,广西
Rachel,好听啊啊,9月7日 10:59  ,上海
Puppyoo,#DAY6出道九周年快乐# ！！！,9月7日 10:00  ,四川
小香猪,难听，半夜注水梦涨,9月7日 08:32  ,未知
🐰Sonnyeha_%,好有日系感的一首歌啊,9月7日 02:35  ,河北
Ocean.,#DAY6出道九周年快乐#,9月7日 01:27  ,北京
Pili,#DAY6出道九周年快乐# 九周年快乐,9月7日 00:46  ,四川
🍑,怎么会有人质疑day6注？注的不是另一个吗，经常半夜抬头,9月6日 22:08  ,江西
戒糖,前排前排,9月6日 22:00  ,福建
清白日光,冲冲冲！,9月6日 18:49  ,陕西
叫啥好呢,day6的歌真的好听，本来不认识这个团，是因为PLAVE翻唱，好多首都是这个组合的，就觉得这个组合神了。今天又偶然听见这首歌，发现也是day6的，我要爱上了,9月6日 17:53  ,湖南
兮淺,这耀眼的成绩啊，还都不是同一张专辑的歌，1357大发了。,9月6日 13:57  ,云南
小鱼干鸦头,不是我说，这么好听吗🥹🥹🥹🥹🥹我！还能刷100道题！,9月6日 13:50  ,江苏
小香猪,难听……,9月6日 13:14  ,未知
Yoke,真的很喜欢这个第一句，一下就有灵魂的感觉，我觉得真的很好听，听了好几遍了,9月6日 11:16  ,安徽
枝枝睡不醒,看到榜1来的  为什么每一首都这么好听🥹,9月6日 10:48  ,黑龙江
kiyo,好好听！循环播放,9月6日 03:01  ,湖北
JANE,Day6,9月5日 21:53  ,云南
入机,期待day6100冠，吒冠完六叔冠，美美堵死其他下家路,9月5日 20:25  ,山东
z.tanlkrannnnn,我来听听大雾,9月5日 19:48  ,四川
沈敬实爱刘知珉💛,来听终结者,9月5日 18:08  ,广西
Dyr,这首好听吗 我看日榜第一了,9月5日 17:05  ,新疆
撞进夏日晚风~,DK正在放我就来了,9月5日 16:50  ,广东
天上地下唯我獨尊,第一次听day6还是因为我家康阿叽，这么久过去原来已经成为超级大雾了，完全是宝藏～,9月5日 15:50  ,河南
喵了个咪阿呜汪汪汪,真的火，我刚才在网吧都在放这首,9月5日 15:37  ,韩国
蓝莓巧颗粒,歌词好温暖,9月5日 14:39  ,黑龙江
宴,呆六真的不容易啊 以前追新飞的时候就想着这两个宝藏乐队啥时候能火 没想到几年没关注呆六这么爆了🥹🥹🥹,9月5日 09:16  ,浙江
Ocean.,一个小时不听就难受,9月5日 01:55  ,北京
你...,说实话，真的好听，日冠没问题,9月5日 00:53  ,浙江
Venus21,从☁️听到QQ的五年，是到处安利人人惊叹又总觉得六叔叔怀才不遇的五年，但是拜托这可是信听呆六啊！恭喜日冠,9月5日 00:25  ,河北
额度皮卡,没有难听的歌,9月5日 00:05  ,西藏
就你行,来恭喜师兄,9月4日 23:47  ,四川
appledog,这首给我的感觉和welcome to the show好像，温暖重逢的感觉,9月4日 23:37  ,广东
CB97🥠,呆六,9月4日 23:36  ,福建
Desropeat,好听好听,9月4日 23:29  ,未知
困顿蓝色蛙,歌词写的那么好，难怪韩国人爱听，多治愈,9月4日 23:22  ,广西
困顿蓝色蛙,日榜第一！！！,9月4日 23:21  ,广西
永远喜欢李柱延,好好好！,9月4日 22:38  ,河北
雨儿,顺顺利利香港见吧🥲,9月4日 22:24  ,甘肃
ఇ ◝‿◜ ఇ,有种夏天柑橘汽水的感觉,9月4日 21:58  ,广东
滚滚爱我我爱滚滚,好有日漫热血的感觉！,9月4日 20:46  ,四川
🥠·Yezuru_ra%·,爽！信听六！,9月4日 20:18  ,山西
馨,可以啊,9月4日 19:45  ,湖南
洛洛,6叔日冠了，恩瑟前来祝福,9月4日 19:44  ,福建
KID,好听诶！,9月4日 18:24  ,云南
Oo。Ooo,真的还蛮好听！,9月4日 16:04  ,四川
LUC,啊啊啊啊啊啊啊啊啊曼谷场我一定要抢到票！,9月4日 15:39  ,四川
진사원,从出道看到现在 真的不容易看他们在韩大火我真的欣慰 不容易,9月4日 14:49  ,上海
Hzhanae,太好听了吧……我怎么才认识day6,9月4日 14:46  ,湖南
Antimif,就是日冠那咋了,9月4日 14:35  ,河北
Butterland*,恭喜四叔取得日冠,9月4日 13:41  ,广东
钢桥船板,仙曲值得,9月4日 13:32  ,山东
汉上秦风,九年第一个日冠，呆6冲鸭！！！,9月4日 13:21  ,广东
泰裤辣！,Youngk加油,9月4日 12:59  ,吉林
❄️,恭喜日冠🥹呆帝登基👑,9月4日 12:59  ,湖北
尘炑,day6!,9月4日 12:58  ,新疆
🌰,恭喜日冠啊啊啊啊啊啊,9月4日 12:49  ,广东
黑粉,恭喜呆六首夺日冠！,9月4日 12:39  ,安徽
桑榆非晚.,慕名而来,9月4日 12:22  ,江苏
740,老叔叔加油啊，不容易,9月4日 12:04  ,河南
买袋子,今天我们相聚在这里，是要恭喜day6拿下日冠啦～,9月4日 11:44  ,广东
정지초,专辑一发售就登上实时melon top100第一位的day6 以下为melon热评1.过了没有出名的时期，过了军白期，终于可以独自站在舞台上的2024年，对于DAY6来说，是无限光荣的一年，很久没有这么迫切地盼望别人的成功了。有这么多人为DAY6加油2.不要再逆袭了 马上ALL KILL榜单吧3.出道9周年的第9张专辑在9点排行榜上获得了1位。4.通过DAY6得到安慰，得到重生力量的人，流下温暖的眼泪。5.DAY6现在是大众PICK了...6.过了无名 和全员服兵役的时期 突破supernova的歌竟然登场了,9月4日 11:29  ,湖南
茶太,怎么会每次出歌都这么好听,9月4日 11:29  ,广东
送时间g7,信听六,9月4日 11:02  ,江苏
mine,都是day6老粉了，这张专辑一如既往的好听,9月4日 09:32  ,新疆
